"time","alg","direction","bus","location","arrive","board"
26,"elevator",1,4,2,38.5749065993219,31.7390351430494
26,"elevator",1,4,2,37.486355306626,31.7390351430494
26,"elevator",1,4,4,43.7106146136964,37.1604945588089
26,"elevator",1,4,5,40.3467098686944,37.486355306626
26,"elevator",-1,1,8,42.0992912122227,29.3307530632755
26,"elevator",-1,1,10,29.3307530632755,27.8494776655123
26,"elevator",-1,1,10,45.3321301602335,27.8494776655123
27,"elevator",1,4,1,45.1967874587016,29.761137437196
27,"elevator",1,5,1,35.0301128227513,30.769293232712
27,"elevator",1,5,1,45.9991285557924,30.769293232712
27,"elevator",1,5,1,35.0301128227513,30.769293232712
27,"elevator",1,5,1,49.9080224799625,30.769293232712
27,"elevator",1,5,1,44.9894978484935,30.769293232712
27,"elevator",1,5,1,51.7937743525134,30.769293232712
27,"elevator",1,5,1,44.9894978484935,30.769293232712
27,"elevator",1,4,2,37.486355306626,31.7390351430494
27,"elevator",1,4,2,40.3467098686944,31.7390351430494
27,"elevator",1,4,2,37.1604945588089,31.7390351430494
27,"elevator",1,4,2,38.5749065993219,31.7390351430494
27,"elevator",1,4,2,37.486355306626,31.7390351430494
27,"elevator",1,4,4,43.7106146136964,37.1604945588089
27,"elevator",1,4,5,40.3467098686944,37.486355306626
27,"elevator",-1,1,8,42.0992912122227,29.3307530632755
27,"elevator",-1,1,10,29.3307530632755,27.8494776655123
27,"elevator",-1,1,10,45.3321301602335,27.8494776655123
28,"elevator",1,4,1,45.1967874587016,29.761137437196
28,"elevator",1,5,1,35.0301128227513,30.769293232712
28,"elevator",1,5,1,45.9991285557924,30.769293232712
28,"elevator",1,5,1,35.0301128227513,30.769293232712
28,"elevator",1,5,1,49.9080224799625,30.769293232712
28,"elevator",1,5,1,44.9894978484935,30.769293232712
28,"elevator",1,5,1,51.7937743525134,30.769293232712
28,"elevator",1,5,1,44.9894978484935,30.769293232712
28,"elevator",1,4,2,37.486355306626,31.7390351430494
28,"elevator",1,4,2,40.3467098686944,31.7390351430494
28,"elevator",1,4,2,37.1604945588089,31.7390351430494
28,"elevator",1,4,2,38.5749065993219,31.7390351430494
28,"elevator",1,4,2,37.486355306626,31.7390351430494
28,"elevator",1,4,4,43.7106146136964,37.1604945588089
28,"elevator",1,4,5,40.3467098686944,37.486355306626
28,"elevator",-1,1,8,42.0992912122227,29.3307530632755
29,"elevator",1,4,1,45.1967874587016,29.761137437196
29,"elevator",1,5,1,35.0301128227513,30.769293232712
29,"elevator",1,5,1,45.9991285557924,30.769293232712
29,"elevator",1,5,1,35.0301128227513,30.769293232712
29,"elevator",1,5,1,49.9080224799625,30.769293232712
29,"elevator",1,5,1,44.9894978484935,30.769293232712
29,"elevator",1,5,1,51.7937743525134,30.769293232712
29,"elevator",1,5,1,44.9894978484935,30.769293232712
29,"elevator",1,4,2,37.486355306626,31.7390351430494
29,"elevator",1,4,2,40.3467098686944,31.7390351430494
29,"elevator",1,4,2,37.1604945588089,31.7390351430494
29,"elevator",1,4,2,38.5749065993219,31.7390351430494
29,"elevator",1,4,2,37.486355306626,31.7390351430494
29,"elevator",1,4,4,43.7106146136964,37.1604945588089
29,"elevator",1,4,5,40.3467098686944,37.486355306626
29,"elevator",-1,1,8,42.0992912122227,29.3307530632755
30,"elevator",1,5,1,35.0301128227513,30.769293232712
30,"elevator",1,5,1,45.9991285557924,30.769293232712
30,"elevator",1,5,1,35.0301128227513,30.769293232712
30,"elevator",1,5,1,49.9080224799625,30.769293232712
30,"elevator",1,5,1,44.9894978484935,30.769293232712
30,"elevator",1,5,1,51.7937743525134,30.769293232712
30,"elevator",1,5,1,44.9894978484935,30.769293232712
30,"elevator",1,4,2,37.486355306626,31.7390351430494
30,"elevator",1,4,2,40.3467098686944,31.7390351430494
30,"elevator",1,4,2,37.1604945588089,31.7390351430494
30,"elevator",1,4,2,38.5749065993219,31.7390351430494
30,"elevator",1,4,2,37.486355306626,31.7390351430494
30,"elevator",1,4,4,43.7106146136964,37.1604945588089
30,"elevator",1,4,5,40.3467098686944,37.486355306626
31,"elevator",1,4,2,37.486355306626,31.7390351430494
31,"elevator",1,4,2,40.3467098686944,31.7390351430494
31,"elevator",1,4,2,37.1604945588089,31.7390351430494
31,"elevator",1,4,2,38.5749065993219,31.7390351430494
31,"elevator",1,4,2,37.486355306626,31.7390351430494
31,"elevator",1,4,4,43.7106146136964,37.1604945588089
31,"elevator",1,4,5,40.3467098686944,37.486355306626
32,"elevator",1,4,4,43.7106146136964,37.1604945588089
32,"elevator",1,4,5,40.3467098686944,37.486355306626
33,"elevator",1,4,4,43.7106146136964,37.1604945588089
33,"elevator",1,4,5,40.3467098686944,37.486355306626
34,"elevator",1,4,4,43.7106146136964,37.1604945588089
34,"elevator",1,4,5,40.3467098686944,37.486355306626
35,"elevator",1,4,4,43.7106146136964,37.1604945588089
35,"elevator",1,4,5,40.3467098686944,37.486355306626
36,"elevator",1,4,4,43.7106146136964,37.1604945588089
36,"elevator",1,4,5,40.3467098686944,37.486355306626
37,"elevator",1,4,4,43.7106146136964,37.1604945588089
37,"elevator",1,4,5,40.3467098686944,37.486355306626
1,"rope",1,1,4,65.4967747980717,55.5136948882489
1,"rope",-1,5,6,22.5526356349273,13.217949691999
2,"rope",1,1,2,17.3591693393853,4.33841693012004
2,"rope",1,1,2,22.8523043358881,4.33841693012004
2,"rope",1,1,2,22.2352728667386,4.33841693012004
2,"rope",1,5,3,41.2223582884975,33.0442183316705
2,"rope",1,1,4,65.4967747980717,55.5136948882489
2,"rope",1,1,4,57.4133302409043,55.5136948882489
2,"rope",-1,5,6,22.5526356349273,13.217949691999
2,"rope",1,3,8,9.72126597322183,4.40954925986472
2,"rope",-1,5,9,13.217949691999,3.42845627098324
3,"rope",1,4,1,28.9253077873636,13.7808177220317
3,"rope",1,4,1,18.9447222168488,13.7808177220317
3,"rope",1,1,2,17.3591693393853,4.33841693012004
3,"rope",1,1,2,22.8523043358881,4.33841693012004
3,"rope",1,1,2,22.2352728667386,4.33841693012004
3,"rope",1,1,2,17.3591693393853,4.33841693012004
3,"rope",1,5,3,41.2223582884975,33.0442183316705
3,"rope",1,5,3,39.298708917505,33.0442183316705
3,"rope",1,1,4,65.4967747980717,55.5136948882489
3,"rope",1,1,4,57.4133302409043,55.5136948882489
3,"rope",1,2,5,33.5852914002347,21.6008774634832
3,"rope",-1,5,6,22.5526356349273,13.217949691999
3,"rope",1,3,8,9.72126597322183,4.40954925986472
3,"rope",-1,5,9,13.217949691999,3.42845627098324
3,"rope",-1,5,9,22.5526356349273,3.42845627098324
4,"rope",1,4,1,28.9253077873636,13.7808177220317
4,"rope",1,4,1,18.9447222168488,13.7808177220317
4,"rope",1,4,1,31.6442590010035,13.7808177220317
4,"rope",1,1,2,17.3591693393853,4.33841693012004
4,"rope",1,1,2,22.8523043358881,4.33841693012004
4,"rope",1,1,2,22.2352728667386,4.33841693012004
4,"rope",1,1,2,17.3591693393853,4.33841693012004
4,"rope",1,1,2,21.1285569852913,4.33841693012004
4,"rope",1,5,3,41.2223582884975,33.0442183316705
4,"rope",1,5,3,39.298708917505,33.0442183316705
4,"rope",1,5,3,39.298708917505,33.0442183316705
4,"rope",1,5,3,52.5413696762704,33.0442183316705
4,"rope",1,5,3,54.8489577292626,33.0442183316705
4,"rope",1,1,4,65.4967747980717,55.5136948882489
4,"rope",1,1,4,57.4133302409043,55.5136948882489
4,"rope",1,2,5,33.5852914002347,21.6008774634832
4,"rope",-1,5,6,22.5526356349273,13.217949691999
4,"rope",-1,5,6,22.5526356349273,13.217949691999
4,"rope",-1,5,7,22.5526356349273,9.71896779538203
4,"rope",1,3,8,9.72126597322183,4.40954925986472
5,"rope",1,4,1,28.9253077873636,13.7808177220317
5,"rope",1,4,1,18.9447222168488,13.7808177220317
5,"rope",1,4,1,31.6442590010035,13.7808177220317
5,"rope",1,4,1,17.7422430978707,13.7808177220317
5,"rope",1,4,1,21.430002197776,13.7808177220317
5,"rope",1,2,2,21.6008774634832,9.59545504108771
5,"rope",1,2,2,36.7340667022291,9.59545504108771
5,"rope",1,5,3,41.2223582884975,33.0442183316705
5,"rope",1,5,3,39.298708917505,33.0442183316705
5,"rope",1,5,3,39.298708917505,33.0442183316705
5,"rope",1,5,3,52.5413696762704,33.0442183316705
5,"rope",1,5,3,54.8489577292626,33.0442183316705
5,"rope",-1,5,3,26.9002404596585,20.0661352736693
5,"rope",1,5,3,54.8489577292626,33.0442183316705
5,"rope",-1,5,3,26.9002404596585,20.0661352736693
5,"rope",1,5,3,46.5262511099467,33.0442183316705
5,"rope",1,1,4,65.4967747980717,55.5136948882489
5,"rope",1,1,4,57.4133302409043,55.5136948882489
5,"rope",1,2,5,33.5852914002347,21.6008774634832
5,"rope",-1,5,6,22.5526356349273,13.217949691999
5,"rope",-1,5,6,22.5526356349273,13.217949691999
5,"rope",1,1,6,21.1285569852913,17.3591693393853
5,"rope",-1,5,7,22.5526356349273,9.71896779538203
5,"rope",-1,3,10,50.7737686554735,18.0587928814412
6,"rope",1,4,1,28.9253077873636,13.7808177220317
6,"rope",1,4,1,18.9447222168488,13.7808177220317
6,"rope",1,4,1,31.6442590010035,13.7808177220317
6,"rope",1,4,1,17.7422430978707,13.7808177220317
6,"rope",1,4,1,21.430002197776,13.7808177220317
6,"rope",1,2,2,21.6008774634832,9.59545504108771
6,"rope",1,2,2,36.7340667022291,9.59545504108771
6,"rope",1,2,2,18.7661642341668,9.59545504108771
6,"rope",1,2,2,33.5852914002347,9.59545504108771
6,"rope",1,5,3,41.2223582884975,33.0442183316705
6,"rope",1,5,3,39.298708917505,33.0442183316705
6,"rope",1,5,3,39.298708917505,33.0442183316705
6,"rope",1,5,3,52.5413696762704,33.0442183316705
6,"rope",1,5,3,54.8489577292626,33.0442183316705
6,"rope",-1,5,3,26.9002404596585,20.0661352736693
6,"rope",1,5,3,54.8489577292626,33.0442183316705
6,"rope",-1,5,3,26.9002404596585,20.0661352736693
6,"rope",1,5,3,46.5262511099467,33.0442183316705
6,"rope",1,1,4,65.4967747980717,55.5136948882489
6,"rope",1,1,4,57.4133302409043,55.5136948882489
6,"rope",1,2,5,33.5852914002347,21.6008774634832
6,"rope",-1,5,6,22.5526356349273,13.217949691999
6,"rope",-1,5,6,22.5526356349273,13.217949691999
6,"rope",1,1,6,21.1285569852913,17.3591693393853
6,"rope",-1,5,7,22.5526356349273,9.71896779538203
6,"rope",-1,3,9,35.4174722400661,21.2083782809183
6,"rope",-1,3,10,50.7737686554735,18.0587928814412
7,"rope",1,4,1,28.9253077873636,13.7808177220317
7,"rope",1,4,1,18.9447222168488,13.7808177220317
7,"rope",1,4,1,31.6442590010035,13.7808177220317
7,"rope",1,4,1,17.7422430978707,13.7808177220317
7,"rope",1,4,1,21.430002197776,13.7808177220317
7,"rope",1,4,1,17.7422430978707,13.7808177220317
7,"rope",1,4,1,22.366093010585,13.7808177220317
7,"rope",1,2,2,21.6008774634832,9.59545504108771
7,"rope",1,2,2,36.7340667022291,9.59545504108771
7,"rope",1,2,2,18.7661642341668,9.59545504108771
7,"rope",1,2,2,33.5852914002347,9.59545504108771
7,"rope",1,5,3,41.2223582884975,33.0442183316705
7,"rope",1,5,3,39.298708917505,33.0442183316705
7,"rope",1,5,3,39.298708917505,33.0442183316705
7,"rope",1,5,3,52.5413696762704,33.0442183316705
7,"rope",1,5,3,54.8489577292626,33.0442183316705
7,"rope",-1,5,3,26.9002404596585,20.0661352736693
7,"rope",1,5,3,54.8489577292626,33.0442183316705
7,"rope",-1,5,3,26.9002404596585,20.0661352736693
7,"rope",1,5,3,46.5262511099467,33.0442183316705
7,"rope",1,5,3,52.5413696762704,33.0442183316705
7,"rope",1,1,4,65.4967747980717,55.5136948882489
7,"rope",1,1,4,57.4133302409043,55.5136948882489
7,"rope",1,2,5,33.5852914002347,21.6008774634832
7,"rope",-1,5,6,22.5526356349273,13.217949691999
7,"rope",-1,5,6,22.5526356349273,13.217949691999
7,"rope",1,1,6,21.1285569852913,17.3591693393853
7,"rope",-1,5,7,22.5526356349273,9.71896779538203
7,"rope",-1,3,9,35.4174722400661,21.2083782809183
7,"rope",-1,3,10,50.7737686554735,18.0587928814412
8,"rope",1,4,1,28.9253077873636,13.7808177220317
8,"rope",1,4,1,18.9447222168488,13.7808177220317
8,"rope",1,4,1,31.6442590010035,13.7808177220317
8,"rope",1,4,1,17.7422430978707,13.7808177220317
8,"rope",1,4,1,21.430002197776,13.7808177220317
8,"rope",1,4,1,17.7422430978707,13.7808177220317
8,"rope",1,4,1,22.366093010585,13.7808177220317
8,"rope",1,4,1,18.9447222168488,13.7808177220317
8,"rope",1,4,1,28.5578581864478,13.7808177220317
8,"rope",1,2,2,21.6008774634832,9.59545504108771
8,"rope",1,2,2,36.7340667022291,9.59545504108771
8,"rope",1,2,2,18.7661642341668,9.59545504108771
8,"rope",1,2,2,33.5852914002347,9.59545504108771
8,"rope",1,2,2,21.6008774634832,9.59545504108771
8,"rope",1,5,3,41.2223582884975,33.0442183316705
8,"rope",1,5,3,39.298708917505,33.0442183316705
8,"rope",1,5,3,39.298708917505,33.0442183316705
8,"rope",1,5,3,52.5413696762704,33.0442183316705
8,"rope",1,5,3,54.8489577292626,33.0442183316705
8,"rope",-1,5,3,26.9002404596585,20.0661352736693
8,"rope",1,5,3,54.8489577292626,33.0442183316705
8,"rope",-1,5,3,26.9002404596585,20.0661352736693
8,"rope",1,5,3,46.5262511099467,33.0442183316705
8,"rope",1,5,3,52.5413696762704,33.0442183316705
8,"rope",1,1,4,65.4967747980717,55.5136948882489
8,"rope",1,1,4,57.4133302409043,55.5136948882489
8,"rope",1,2,5,33.5852914002347,21.6008774634832
8,"rope",-1,5,6,22.5526356349273,13.217949691999
8,"rope",-1,5,6,22.5526356349273,13.217949691999
8,"rope",1,1,6,21.1285569852913,17.3591693393853
8,"rope",-1,5,7,22.5526356349273,9.71896779538203
8,"rope",-1,3,9,35.4174722400661,21.2083782809183
8,"rope",-1,3,10,50.7737686554735,18.0587928814412
9,"rope",1,4,1,28.9253077873636,13.7808177220317
9,"rope",1,4,1,18.9447222168488,13.7808177220317
9,"rope",1,4,1,31.6442590010035,13.7808177220317
9,"rope",1,4,1,17.7422430978707,13.7808177220317
9,"rope",1,4,1,21.430002197776,13.7808177220317
9,"rope",1,4,1,17.7422430978707,13.7808177220317
9,"rope",1,4,1,22.366093010585,13.7808177220317
9,"rope",1,4,1,18.9447222168488,13.7808177220317
9,"rope",1,4,1,28.5578581864478,13.7808177220317
9,"rope",1,2,2,21.6008774634832,9.59545504108771
9,"rope",1,2,2,36.7340667022291,9.59545504108771
9,"rope",1,2,2,18.7661642341668,9.59545504108771
9,"rope",1,2,2,33.5852914002347,9.59545504108771
9,"rope",1,2,2,21.6008774634832,9.59545504108771
9,"rope",1,5,3,41.2223582884975,33.0442183316705
9,"rope",1,5,3,39.298708917505,33.0442183316705
9,"rope",1,5,3,39.298708917505,33.0442183316705
9,"rope",1,5,3,52.5413696762704,33.0442183316705
9,"rope",1,5,3,54.8489577292626,33.0442183316705
9,"rope",-1,5,3,26.9002404596585,20.0661352736693
9,"rope",1,5,3,54.8489577292626,33.0442183316705
9,"rope",-1,5,3,26.9002404596585,20.0661352736693
9,"rope",1,5,3,46.5262511099467,33.0442183316705
9,"rope",1,5,3,52.5413696762704,33.0442183316705
9,"rope",1,1,4,65.4967747980717,55.5136948882489
9,"rope",1,1,4,57.4133302409043,55.5136948882489
9,"rope",1,2,5,33.5852914002347,21.6008774634832
9,"rope",-1,5,6,22.5526356349273,13.217949691999
9,"rope",-1,5,6,22.5526356349273,13.217949691999
9,"rope",1,1,6,21.1285569852913,17.3591693393853
9,"rope",-1,5,7,22.5526356349273,9.71896779538203
9,"rope",-1,3,9,35.4174722400661,21.2083782809183
9,"rope",-1,3,10,50.7737686554735,18.0587928814412
10,"rope",1,4,1,28.9253077873636,13.7808177220317
10,"rope",1,4,1,18.9447222168488,13.7808177220317
10,"rope",1,4,1,31.6442590010035,13.7808177220317
10,"rope",1,4,1,17.7422430978707,13.7808177220317
10,"rope",1,4,1,21.430002197776,13.7808177220317
10,"rope",1,4,1,17.7422430978707,13.7808177220317
10,"rope",1,4,1,22.366093010585,13.7808177220317
10,"rope",1,4,1,18.9447222168488,13.7808177220317
10,"rope",1,4,1,28.5578581864478,13.7808177220317
10,"rope",1,4,1,18.9447222168488,13.7808177220317
10,"rope",1,5,3,41.2223582884975,33.0442183316705
10,"rope",1,5,3,39.298708917505,33.0442183316705
10,"rope",1,5,3,39.298708917505,33.0442183316705
10,"rope",1,5,3,52.5413696762704,33.0442183316705
10,"rope",1,5,3,54.8489577292626,33.0442183316705
10,"rope",-1,5,3,26.9002404596585,20.0661352736693
10,"rope",1,5,3,54.8489577292626,33.0442183316705
10,"rope",-1,5,3,26.9002404596585,20.0661352736693
10,"rope",1,5,3,46.5262511099467,33.0442183316705
10,"rope",1,5,3,52.5413696762704,33.0442183316705
10,"rope",1,1,4,65.4967747980717,55.5136948882489
10,"rope",1,1,4,57.4133302409043,55.5136948882489
10,"rope",1,2,5,33.5852914002347,21.6008774634832
10,"rope",-1,5,6,22.5526356349273,13.217949691999
10,"rope",-1,5,6,22.5526356349273,13.217949691999
10,"rope",1,1,6,21.1285569852913,17.3591693393853
10,"rope",-1,3,7,37.030331221263,33.2835345417806
10,"rope",-1,3,9,35.4174722400661,21.2083782809183
10,"rope",-1,3,10,50.7737686554735,18.0587928814412
11,"rope",1,4,1,28.9253077873636,13.7808177220317
11,"rope",1,4,1,18.9447222168488,13.7808177220317
11,"rope",1,4,1,31.6442590010035,13.7808177220317
11,"rope",1,4,1,17.7422430978707,13.7808177220317
11,"rope",1,4,1,21.430002197776,13.7808177220317
11,"rope",1,4,1,17.7422430978707,13.7808177220317
11,"rope",1,4,1,22.366093010585,13.7808177220317
11,"rope",1,4,1,18.9447222168488,13.7808177220317
11,"rope",1,4,1,28.5578581864478,13.7808177220317
11,"rope",1,4,1,18.9447222168488,13.7808177220317
11,"rope",1,5,3,41.2223582884975,33.0442183316705
11,"rope",1,5,3,39.298708917505,33.0442183316705
11,"rope",1,5,3,39.298708917505,33.0442183316705
11,"rope",1,5,3,52.5413696762704,33.0442183316705
11,"rope",1,5,3,54.8489577292626,33.0442183316705
11,"rope",-1,5,3,26.9002404596585,20.0661352736693
11,"rope",1,5,3,54.8489577292626,33.0442183316705
11,"rope",-1,5,3,26.9002404596585,20.0661352736693
11,"rope",1,5,3,46.5262511099467,33.0442183316705
11,"rope",1,5,3,52.5413696762704,33.0442183316705
11,"rope",1,1,4,65.4967747980717,55.5136948882489
11,"rope",1,1,4,57.4133302409043,55.5136948882489
11,"rope",1,2,5,33.5852914002347,21.6008774634832
11,"rope",-1,5,6,22.5526356349273,13.217949691999
11,"rope",-1,5,6,22.5526356349273,13.217949691999
11,"rope",1,1,6,21.1285569852913,17.3591693393853
11,"rope",-1,3,7,37.030331221263,33.2835345417806
11,"rope",-1,3,9,35.4174722400661,21.2083782809183
11,"rope",-1,3,10,50.7737686554735,18.0587928814412
12,"rope",1,4,1,28.9253077873636,13.7808177220317
12,"rope",1,4,1,18.9447222168488,13.7808177220317
12,"rope",1,4,1,31.6442590010035,13.7808177220317
12,"rope",1,4,1,17.7422430978707,13.7808177220317
12,"rope",1,4,1,21.430002197776,13.7808177220317
12,"rope",1,4,1,17.7422430978707,13.7808177220317
12,"rope",1,4,1,22.366093010585,13.7808177220317
12,"rope",1,4,1,18.9447222168488,13.7808177220317
12,"rope",1,4,1,28.5578581864478,13.7808177220317
12,"rope",1,4,1,18.9447222168488,13.7808177220317
12,"rope",1,5,3,41.2223582884975,33.0442183316705
12,"rope",1,5,3,39.298708917505,33.0442183316705
12,"rope",1,5,3,39.298708917505,33.0442183316705
12,"rope",1,5,3,52.5413696762704,33.0442183316705
12,"rope",1,5,3,54.8489577292626,33.0442183316705
12,"rope",-1,5,3,26.9002404596585,20.0661352736693
12,"rope",1,5,3,54.8489577292626,33.0442183316705
12,"rope",-1,5,3,26.9002404596585,20.0661352736693
12,"rope",1,5,3,46.5262511099467,33.0442183316705
12,"rope",1,5,3,52.5413696762704,33.0442183316705
12,"rope",1,1,4,65.4967747980717,55.5136948882489
12,"rope",1,1,4,57.4133302409043,55.5136948882489
12,"rope",1,2,5,33.5852914002347,21.6008774634832
12,"rope",1,2,5,42.1503828052905,21.6008774634832
12,"rope",-1,5,6,22.5526356349273,13.217949691999
12,"rope",-1,5,6,22.5526356349273,13.217949691999
12,"rope",1,1,6,21.1285569852913,17.3591693393853
12,"rope",-1,3,7,37.030331221263,33.2835345417806
12,"rope",-1,3,7,39.2405673409521,33.2835345417806
12,"rope",-1,3,9,35.4174722400661,21.2083782809183
12,"rope",-1,3,10,50.7737686554735,18.0587928814412
13,"rope",1,4,1,28.9253077873636,13.7808177220317
13,"rope",1,4,1,18.9447222168488,13.7808177220317
13,"rope",1,4,1,31.6442590010035,13.7808177220317
13,"rope",1,4,1,17.7422430978707,13.7808177220317
13,"rope",1,4,1,21.430002197776,13.7808177220317
13,"rope",1,4,1,17.7422430978707,13.7808177220317
13,"rope",1,4,1,22.366093010585,13.7808177220317
13,"rope",1,4,1,18.9447222168488,13.7808177220317
13,"rope",1,4,1,28.5578581864478,13.7808177220317
13,"rope",1,4,1,18.9447222168488,13.7808177220317
13,"rope",1,5,3,41.2223582884975,33.0442183316705
13,"rope",1,5,3,39.298708917505,33.0442183316705
13,"rope",1,5,3,39.298708917505,33.0442183316705
13,"rope",1,5,3,52.5413696762704,33.0442183316705
13,"rope",1,5,3,54.8489577292626,33.0442183316705
13,"rope",-1,5,3,26.9002404596585,20.0661352736693
13,"rope",1,5,3,54.8489577292626,33.0442183316705
13,"rope",-1,5,3,26.9002404596585,20.0661352736693
13,"rope",1,5,3,46.5262511099467,33.0442183316705
13,"rope",1,5,3,52.5413696762704,33.0442183316705
13,"rope",1,1,4,65.4967747980717,55.5136948882489
13,"rope",1,1,4,57.4133302409043,55.5136948882489
13,"rope",1,2,5,33.5852914002347,21.6008774634832
13,"rope",1,2,5,42.1503828052905,21.6008774634832
13,"rope",-1,5,6,22.5526356349273,13.217949691999
13,"rope",-1,5,6,22.5526356349273,13.217949691999
13,"rope",1,1,6,21.1285569852913,17.3591693393853
13,"rope",-1,3,7,37.030331221263,33.2835345417806
13,"rope",-1,3,7,39.2405673409521,33.2835345417806
13,"rope",-1,3,9,35.4174722400661,21.2083782809183
13,"rope",-1,3,10,50.7737686554735,18.0587928814412
14,"rope",1,5,3,41.2223582884975,33.0442183316705
14,"rope",1,5,3,39.298708917505,33.0442183316705
14,"rope",1,5,3,39.298708917505,33.0442183316705
14,"rope",1,5,3,52.5413696762704,33.0442183316705
14,"rope",1,5,3,54.8489577292626,33.0442183316705
14,"rope",-1,5,3,26.9002404596585,20.0661352736693
14,"rope",1,5,3,54.8489577292626,33.0442183316705
14,"rope",-1,5,3,26.9002404596585,20.0661352736693
14,"rope",1,5,3,46.5262511099467,33.0442183316705
14,"rope",1,5,3,52.5413696762704,33.0442183316705
14,"rope",1,1,4,65.4967747980717,55.5136948882489
14,"rope",1,1,4,57.4133302409043,55.5136948882489
14,"rope",1,2,5,33.5852914002347,21.6008774634832
14,"rope",1,2,5,42.1503828052905,21.6008774634832
14,"rope",1,2,5,36.7340667022291,21.6008774634832
14,"rope",1,1,6,21.1285569852913,17.3591693393853
14,"rope",-1,3,7,37.030331221263,33.2835345417806
14,"rope",-1,3,7,39.2405673409521,33.2835345417806
14,"rope",-1,3,8,50.7737686554735,32.1082812624044
14,"rope",-1,3,9,35.4174722400661,21.2083782809183
14,"rope",-1,3,10,50.7737686554735,18.0587928814412
15,"rope",1,5,3,41.2223582884975,33.0442183316705
15,"rope",1,5,3,39.298708917505,33.0442183316705
15,"rope",1,5,3,39.298708917505,33.0442183316705
15,"rope",1,5,3,52.5413696762704,33.0442183316705
15,"rope",1,5,3,54.8489577292626,33.0442183316705
15,"rope",-1,5,3,26.9002404596585,20.0661352736693
15,"rope",1,5,3,54.8489577292626,33.0442183316705
15,"rope",-1,5,3,26.9002404596585,20.0661352736693
15,"rope",1,5,3,46.5262511099467,33.0442183316705
15,"rope",1,5,3,52.5413696762704,33.0442183316705
15,"rope",1,1,4,65.4967747980717,55.5136948882489
15,"rope",1,1,4,57.4133302409043,55.5136948882489
15,"rope",1,1,4,65.4967747980717,55.5136948882489
15,"rope",1,2,5,33.5852914002347,21.6008774634832
15,"rope",1,2,5,42.1503828052905,21.6008774634832
15,"rope",1,2,5,36.7340667022291,21.6008774634832
15,"rope",1,1,6,21.1285569852913,17.3591693393853
15,"rope",-1,3,7,37.030331221263,33.2835345417806
15,"rope",-1,3,7,39.2405673409521,33.2835345417806
15,"rope",-1,3,8,50.7737686554735,32.1082812624044
15,"rope",-1,3,9,35.4174722400661,21.2083782809183
15,"rope",-1,3,10,50.7737686554735,18.0587928814412
16,"rope",1,5,3,41.2223582884975,33.0442183316705
16,"rope",1,5,3,39.298708917505,33.0442183316705
16,"rope",1,5,3,39.298708917505,33.0442183316705
16,"rope",1,5,3,52.5413696762704,33.0442183316705
16,"rope",1,5,3,54.8489577292626,33.0442183316705
16,"rope",-1,5,3,26.9002404596585,20.0661352736693
16,"rope",1,5,3,54.8489577292626,33.0442183316705
16,"rope",-1,5,3,26.9002404596585,20.0661352736693
16,"rope",1,5,3,46.5262511099467,33.0442183316705
16,"rope",1,5,3,52.5413696762704,33.0442183316705
16,"rope",1,1,4,65.4967747980717,55.5136948882489
16,"rope",1,1,4,57.4133302409043,55.5136948882489
16,"rope",1,1,4,65.4967747980717,55.5136948882489
16,"rope",1,2,5,33.5852914002347,21.6008774634832
16,"rope",1,2,5,42.1503828052905,21.6008774634832
16,"rope",1,2,5,36.7340667022291,21.6008774634832
16,"rope",1,1,6,21.1285569852913,17.3591693393853
16,"rope",-1,3,7,37.030331221263,33.2835345417806
16,"rope",-1,3,7,39.2405673409521,33.2835345417806
16,"rope",-1,3,8,50.7737686554735,32.1082812624044
16,"rope",-1,3,9,35.4174722400661,21.2083782809183
16,"rope",-1,3,10,50.7737686554735,18.0587928814412
17,"rope",1,5,3,41.2223582884975,33.0442183316705
17,"rope",1,5,3,39.298708917505,33.0442183316705
17,"rope",1,5,3,39.298708917505,33.0442183316705
17,"rope",1,5,3,52.5413696762704,33.0442183316705
17,"rope",1,5,3,54.8489577292626,33.0442183316705
17,"rope",-1,5,3,26.9002404596585,20.0661352736693
17,"rope",1,5,3,54.8489577292626,33.0442183316705
17,"rope",-1,5,3,26.9002404596585,20.0661352736693
17,"rope",1,5,3,46.5262511099467,33.0442183316705
17,"rope",1,5,3,52.5413696762704,33.0442183316705
17,"rope",1,1,4,65.4967747980717,55.5136948882489
17,"rope",1,1,4,57.4133302409043,55.5136948882489
17,"rope",1,1,4,65.4967747980717,55.5136948882489
17,"rope",1,2,5,33.5852914002347,21.6008774634832
17,"rope",1,2,5,42.1503828052905,21.6008774634832
17,"rope",1,2,5,36.7340667022291,21.6008774634832
17,"rope",1,1,6,21.1285569852913,17.3591693393853
17,"rope",-1,3,7,37.030331221263,33.2835345417806
17,"rope",-1,3,7,39.2405673409521,33.2835345417806
17,"rope",-1,3,8,50.7737686554735,32.1082812624044
17,"rope",-1,3,9,35.4174722400661,21.2083782809183
17,"rope",-1,3,10,50.7737686554735,18.0587928814412
17,"rope",-1,3,10,32.1082812624044,18.0587928814412
18,"rope",1,5,3,41.2223582884975,33.0442183316705
18,"rope",1,5,3,39.298708917505,33.0442183316705
18,"rope",1,5,3,39.298708917505,33.0442183316705
18,"rope",1,5,3,52.5413696762704,33.0442183316705
18,"rope",1,5,3,54.8489577292626,33.0442183316705
