"born","origin","board","bus","arrive","destination","eventPtr","alg","distance","service.time"
3.75935909009033,4,37.2127100477111,5,42.2619474989129,6,1,"elevator",2,38.5025884088226
6.24309133175117,4,31.5707319534612,4,38.9071719887237,7,1,"elevator",3,32.6640806569725
5.65908128395801,5,36.9981767002995,4,38.9071719887237,7,1,"elevator",2,33.2480907047657
10.4489763815603,5,32.0459663627178,3,35.3298357051397,3,1,"elevator",2,24.8808593235794
13.7990753117581,5,36.9981767002995,4,44.9457822679668,10,1,"elevator",5,31.1467069562087
4.74331281761407,6,8.69717609738473,5,20.2725920466957,3,1,"elevator",3,15.5292792290816
4.75194986436595,6,5.23993100970984,3,15.1939240070981,9,1,"elevator",3,10.4419741427321
6.62732347621488,6,8.69717609738473,5,13.2648090193676,4,1,"elevator",2,6.63748554315272
0.00949687134416117,7,6.92059578686495,5,23.3695716703359,1,1,"elevator",6,23.3600747989917
11.3688572875143,7,27.8207912602622,3,39.0863860424532,1,1,"elevator",6,27.7175287549389
18.1565228977463,7,19.3504220628056,1,28.4187141869507,9,1,"elevator",2,10.2621912892044
13.0338600457164,8,21.8636907464183,2,24.5118193278702,10,1,"elevator",2,11.4779592821538
14.1319944810535,8,21.8636907464183,2,24.5118193278702,10,1,"elevator",2,10.3798248468167
14.6984951081788,8,27.1446979637318,3,28.0318692121492,6,1,"elevator",2,13.3333741039704
0.238660086567203,9,2.14709313493222,5,20.2725920466957,3,1,"elevator",6,20.0339319601285
1.97676601974914,9,2.14709313493222,5,8.69717609738473,6,1,"elevator",3,6.72041007763559
10.204662118747,9,25.5917939129066,3,27.8207912602622,7,1,"elevator",2,17.6161291415152
3.86708438410784,10,26.713306259984,2,42.4667822127213,5,1,"elevator",5,38.5996978286135
9.9302240646008,10,35.2541136812302,1,45.3580124817612,6,1,"elevator",4,35.4277884171604
10.1300622304155,10,24.5357233215785,3,27.8207912602622,7,1,"elevator",3,17.6907290298467
0.171612387980027,1,1,1,16.0730921949202,7,1,"elevator",6,15.9014798069402
0.755443096617861,1,1,1,18.9488610024584,10,1,"elevator",9,18.1934179058405
1.88134161145013,1,2,2,33.2396261994293,10,1,"elevator",9,31.3582845879792
2.07284666453075,1,14.1349387907735,4,41.2321040495054,10,1,"elevator",9,39.1592573849747
2.31211108622068,1,14.1349387907735,4,37.5565234555641,9,1,"elevator",8,35.2444123693434
3.21605141643817,1,14.1349387907735,4,21.8320521194784,3,1,"elevator",2,18.6160007030402
4.01562124296929,1,14.1349387907735,4,25.4572818746922,5,1,"elevator",4,21.4416606317229
4.57567267531435,1,14.1349387907735,4,34.3295899906565,7,1,"elevator",6,29.7539173153422
5.46071164201085,1,14.1349387907735,4,41.2321040495054,10,1,"elevator",9,35.7713924074946
5.48821430311609,1,14.1349387907735,4,24.384791704356,4,1,"elevator",3,18.8965774012399
3.328243329953,2,17.2689533854437,4,25.4572818746922,5,1,"elevator",3,22.1290385447392
3.54380452988629,2,17.2689533854437,4,37.5565234555641,9,1,"elevator",7,34.0127189256778
3.61947035803219,2,17.2689533854437,4,37.5565234555641,9,1,"elevator",7,33.9370530975319
4.72021709392062,2,17.2689533854437,4,24.384791704356,4,1,"elevator",2,19.6645746104354
6.35176711903148,2,17.2689533854437,4,34.3295899906565,7,1,"elevator",5,27.977822871625
9.49091028386021,2,17.2689533854437,4,24.384791704356,4,1,"elevator",2,14.8938814204958
9.89220070383737,2,17.2689533854437,4,41.2321040495054,10,1,"elevator",8,31.339903345668
11.616018050132,2,17.2689533854437,4,41.2321040495054,10,1,"elevator",8,29.6160859993734
12.903644419015,2,17.2689533854437,4,37.5565234555641,9,1,"elevator",7,24.6528790365491
14.147691321257,2,17.2689533854437,4,36.1501277674144,8,1,"elevator",6,22.0024364461574
0.195436133519971,3,6.91661860366429,4,11.8429566312142,1,1,"elevator",2,11.6475204976942
0.317873865814173,3,3.51733873758059,1,16.0730921949202,7,1,"elevator",4,15.755218329106
2.40666633690327,3,3.51733873758059,1,15.1745088470343,6,1,"elevator",3,12.767842510131
2.62349325404123,3,3.51733873758059,1,16.9540278233957,8,1,"elevator",5,14.3305345693545
2.68581360519652,3,9.1872310553728,2,10.0535523117648,5,1,"elevator",2,7.36773870656828
3.60256056424475,3,9.1872310553728,2,28.8828844266831,9,1,"elevator",6,25.2803238624383
4.19488554571068,3,9.1872310553728,2,18.3088699547244,7,1,"elevator",4,14.1139844090137
5.23207696691761,3,9.1872310553728,2,10.0535523117648,5,1,"elevator",2,4.82147534484719
7.26005513935936,3,9.1872310553728,2,33.2396261994293,10,1,"elevator",7,25.9795710600699
8.12546186957119,3,9.1872310553728,2,28.8828844266831,9,1,"elevator",6,20.7574225571119
1.05470105074346,4,9.89215728399697,2,28.8828844266831,9,1,"elevator",5,27.8281833759396
2.58130310517895,4,9.89215728399697,2,20.4242026256598,8,1,"elevator",4,17.8428995204808
3.75309606031674,4,4.88905082253699,4,11.8429566312142,1,1,"elevator",3,8.08986057089746
0.517372296502193,5,1,3,6.02033373378322,8,1,"elevator",3,5.50296143728103
2.85548655754492,5,10.0535523117648,2,20.4242026256598,8,1,"elevator",3,17.5687160681149
8.1725342085302,5,31.3857761019123,3,36.0775895013825,3,1,"elevator",2,27.9050552928523
0.349919406049791,6,4.18727920116631,5,11.8459329821975,3,1,"elevator",3,11.4960135761477
6.67772000749054,6,27.689507693559,3,33.5513329117263,4,1,"elevator",2,26.8736129042358
9.65119254233983,6,34.850877241138,5,37.6152083336094,9,1,"elevator",3,27.9640157912696
0.929028508253396,7,4.07914699202237,3,8.13736494017207,10,1,"elevator",3,7.20833643191867
3.82619095657762,7,26.1896559082039,3,33.5513329117263,4,1,"elevator",3,29.7251419551487
6.09050743594265,7,28.0722794884775,1,38.1877225997345,5,1,"elevator",2,32.0972151637919
2.89617654232585,8,3.73378691534492,5,19.0089822238338,1,1,"elevator",7,16.112805681508
5.02604293933415,8,23.4903094280961,1,33.7451022010064,6,1,"elevator",2,28.7190592616722
5.36509383425985,8,23.4903094280961,1,38.1877225997345,5,1,"elevator",3,32.8226287654746
6.73003302238194,9,15.1329503711433,3,36.0775895013825,3,1,"elevator",6,29.3475564790006
7.4955024194897,9,15.1329503711433,3,42.3656197721479,1,1,"elevator",8,34.8701173526582
8.77001378346789,9,15.1329503711433,3,27.689507693559,6,1,"elevator",3,18.9194939100911
9.95538325391647,10,13.5157734605982,3,26.1896559082039,7,1,"elevator",3,16.2342726542874
11.4037011955051,10,13.5157734605982,3,36.1963531536579,2,1,"elevator",8,24.7926519581528
13.6231814079725,10,20.302605681348,1,28.0722794884775,7,1,"elevator",3,14.449098080505
0.0515322666615248,1,1,1,13.7455441528203,4,1,"elevator",3,13.6940118861588
0.94718335564704,1,1,1,27.3425103627815,10,1,"elevator",9,26.3953270071345
1.40254518944294,1,2,2,3.32130920639742,3,1,"elevator",2,1.91876401695448
1.76629753918843,1,2,2,3.32130920639742,3,1,"elevator",2,1.55501166720899
2.15360204778136,1,13.4699346161442,3,42.4859530577991,9,1,"elevator",8,40.3323510100177
3.09046796980294,1,13.4699346161442,3,37.2800000570763,7,1,"elevator",6,34.1895320872734
3.44290335561129,1,13.4699346161442,3,42.4859530577991,9,1,"elevator",8,39.0430497021878
4.9234383709911,1,13.4699346161442,3,46.547726306804,10,1,"elevator",9,41.6242879358129
4.93977203968879,1,13.4699346161442,3,32.1842822102969,5,1,"elevator",4,27.2445101706081
5.74907960742203,1,13.4699346161442,3,35.8843195450348,6,1,"elevator",5,30.1352399376128
0.559543574694544,2,7.40261087605893,1,18.7299346376086,6,1,"elevator",4,18.1703910629141
1.55711846561627,2,7.40261087605893,1,18.7299346376086,6,1,"elevator",4,17.1728161719923
3.1496804965331,2,7.40261087605893,1,23.5919159876295,8,1,"elevator",6,20.4422354910964
3.51465826143015,2,7.40261087605893,1,13.7455441528203,4,1,"elevator",2,10.2308858913901
4.47787742638866,2,7.40261087605893,1,16.6210010872284,5,1,"elevator",3,12.1431236608397
4.87148388486405,2,7.40261087605893,1,21.6877464667609,7,1,"elevator",5,16.8162625818969
5.22277907572736,2,7.40261087605893,1,13.7455441528203,4,1,"elevator",2,8.52276507709294
6.84560013258904,2,7.40261087605893,1,16.6210010872284,5,1,"elevator",3,9.77540095463936
7.1472621566996,2,16.3199546431131,3,35.8843195450348,6,1,"elevator",4,28.7370573883352
7.37341413296834,2,16.3199546431131,3,24.1727017786503,4,1,"elevator",2,16.799287645682
0.802320949113889,3,3.32130920639742,2,15.1765228060927,10,1,"elevator",7,14.3742018569788
1.12812782343008,3,3.32130920639742,2,13.3337275487177,8,1,"elevator",5,12.2055997252876
3.81240214472603,3,20.4400024390985,3,46.547726306804,10,1,"elevator",7,42.735324162078
4.82546655303946,3,20.4400024390985,3,32.1842822102969,5,1,"elevator",2,27.3588156572574
5.679237876155,3,37.0767006262546,5,44.0722318243148,9,1,"elevator",6,38.3929939481598
6.18034130807272,3,20.4400024390985,3,42.4859530577991,9,1,"elevator",6,36.3056117497264
6.64199263143591,3,20.4400024390985,3,32.1842822102969,5,1,"elevator",2,25.542289578861
7.16094893316976,3,20.4400024390985,3,37.2800000570763,7,1,"elevator",4,30.1190511239065
7.75420627717972,3,8.17150889684386,3,10.4577999655061,1,1,"elevator",2,2.70359368832638
9.54055945169273,3,20.4400024390985,3,35.8843195450348,6,1,"elevator",3,26.3437600933421
6.3043919575394,4,33.173972265184,1,36.1666657369295,2,1,"elevator",2,29.8622737793901
8.83895456128033,4,19.3748831149551,5,28.9198517088754,2,1,"elevator",2,20.0808971475951
8.85343964169634,4,24.1727017786503,3,37.2800000570763,7,1,"elevator",3,28.42656041538
4.2524247553041,5,10.8168277369534,2,13.3337275487177,8,1,"elevator",3,9.0813027934136
10.3334515160189,5,16.2315668745501,5,24.4332182869483,3,1,"elevator",2,14.0997667709294
18.6211509678897,5,32.9654483840892,1,36.1666657369295,2,1,"elevator",3,17.5455147690398
1.12342607385168,6,14.2644340180408,5,19.3748831149551,4,1,"elevator",2,18.2514570411034
9.60176066298249,6,11.3729354777923,2,15.1765228060927,10,1,"elevator",4,5.57476214311021
9.98857233010443,6,11.3729354777923,2,13.8644526269093,9,1,"elevator",3,3.87588029680487
1.53395009847979,7,7.44664799777751,5,16.2315668745501,5,1,"elevator",2,14.6976167760703
2.28359055860589,7,10.0661437247313,4,15.5798783896835,9,1,"elevator",2,13.2962878310776
2.82785562491801,7,7.44664799777751,5,19.3748831149551,4,1,"elevator",3,16.5470274900371
4.52346056996191,8,24.8297479230919,2,39.6994856423912,1,1,"elevator",7,35.1760250724293
18.5033117767257,8,24.8297479230919,2,35.5967497082588,3,1,"elevator",5,17.0934379315331
19.1274800202954,8,26.9312529778909,4,37.1562628122638,6,1,"elevator",2,18.0287827919684
6.37422881992467,9,23.1110404020708,2,39.6994856423912,1,1,"elevator",8,33.3252568224665
9.15598987870129,9,26.5887355857857,4,35.8006888216484,7,1,"elevator",2,26.6446989429471
10.4062107014925,9,23.1110404020708,2,38.0212775473838,2,1,"elevator",7,27.6150668458913
5.07721372372323,10,20.6904231966831,2,38.0212775473838,2,1,"elevator",8,32.9440638236606
6.18210512481793,10,20.6904231966831,2,38.0212775473838,2,1,"elevator",8,31.8391724225659
7.05576224831406,10,19.7149742854464,4,37.1562628122638,6,1,"elevator",4,30.1005005639497
0.180089667905122,1,1,1,20.5057149016393,5,1,"elevator",4,20.3256252337342
0.616007359698415,1,1,1,34.0145822927952,10,1,"elevator",9,33.3985749330968
1.46244296893002,1,2,2,6.21576035108711,4,1,"elevator",3,4.75331738215709
3.06433190858427,1,26.8251400785623,2,55.6098945258464,9,1,"elevator",8,52.5455626172621
5.74454026550926,1,26.8251400785623,2,47.4977739754181,8,1,"elevator",7,41.7532337099088
6.58786588970968,1,30.0257192383142,3,37.3423762378955,4,1,"elevator",3,30.7545103481858
7.0556232097412,1,30.0257192383142,3,34.3046854742053,3,1,"elevator",2,27.2490622644641
7.36275800940045,1,26.8251400785623,2,46.5586841593544,7,1,"elevator",6,39.1959261499539
8.22252080649058,1,26.8251400785623,2,46.5586841593544,7,1,"elevator",6,38.3361633528638
8.9618675221841,1,30.0257192383142,3,34.3046854742053,3,1,"elevator",2,25.3428179520212
0.661172579042614,2,3.73682495869079,2,6.21576035108711,4,1,"elevator",2,5.5545877720445
1.07103205891326,2,3.73682495869079,2,9.36070949593686,7,1,"elevator",5,8.2896774370236
1.30857355939224,2,3.73682495869079,2,6.21576035108711,4,1,"elevator",2,4.90718679169487
2.31603886757812,2,3.73682495869079,2,6.21576035108711,4,1,"elevator",2,3.89972148350899
7.46507097018182,2,11.7630987914022,1,24.8753028042703,7,1,"elevator",5,17.4102318340885
8.1784852830854,2,11.7630987914022,1,24.8753028042703,7,1,"elevator",5,16.6968175211849
8.26460503685966,2,11.7630987914022,1,20.5057149016393,5,1,"elevator",3,12.2411098647796
12.5324129561397,2,27.5876480891551,5,39.1114461285344,5,1,"elevator",3,26.5790331723947
13.1426188220704,2,33.8648694543438,3,45.2679705048896,8,1,"elevator",6,32.1253516828192
15.3678767867492,2,33.8648694543438,3,37.3423762378955,4,1,"elevator",2,21.9744994511463
0.933698552517176,3,17.6751145421065,1,34.0145822927952,10,1,"elevator",7,33.080883740278
1.37036297921646,3,17.6751145421065,1,27.2648006622316,9,1,"elevator",6,25.8944376830151
2.33775704149236,3,4.29054935700518,3,12.2935224053,1,1,"elevator",2,9.95576536380764
2.7514827448856,3,17.6751145421065,1,22.2603986061874,6,1,"elevator",3,19.5089158613018
3.43576893973909,3,4.29054935700518,3,12.2935224053,1,1,"elevator",2,8.85775346556091
4.12612933870218,3,17.6751145421065,1,24.8753028042703,7,1,"elevator",4,20.7491734655681
5.376932469339,3,17.6751145421065,1,34.0145822927952,10,1,"elevator",7,28.6376498234562
6.87000959131356,3,17.6751145421065,1,34.0145822927952,10,1,"elevator",7,27.1445727014816
8.09027288894114,3,17.6751145421065,1,34.0145822927952,10,1,"elevator",7,25.9243094038541
10.7417523323503,3,17.4294562144962,2,22.4101944079709,1,1,"elevator",2,11.6684420756206
0.760007561323371,4,6.21576035108711,2,9.36070949593686,7,1,"elevator",3,8.60070193461349
7.25711783845763,4,29.1739247207853,5,46.6997161407166,8,1,"elevator",4,39.442598302259
7.6806652761826,4,13.5002850629032,2,22.4101944079709,1,1,"elevator",3,14.7295291317883
7.71985933262758,5,11.90326103211,2,19.3961544075432,2,1,"elevator",3,11.6762950749156
7.99875602514696,5,11.90326103211,2,22.4101944079709,1,1,"elevator",4,14.4114383828239
14.6127808688875,5,20.5057149016393,1,27.2648006622316,9,1,"elevator",4,12.6520197933441
2.07442046453555,6,10.1651354358434,2,17.4294562144962,3,1,"elevator",3,15.3550357499606
2.81126589048654,6,3.74719200833681,4,14.1749683726693,10,1,"elevator",4,11.3637024821828
2.94045544451192,6,10.1651354358434,2,19.3961544075432,2,1,"elevator",4,16.4556989630313
4.73666337601153,7,6.91019730228598,4,12.9476416986813,9,1,"elevator",2,8.21097832266977
4.95010171497689,7,6.91019730228598,4,14.1749683726693,10,1,"elevator",3,9.22486665769241
15.788301121279,7,28.8364599370014,4,32.9643384071783,4,1,"elevator",3,17.1760372858993
0.134431090071978,8,8.81989221836872,5,18.7427674051961,4,1,"elevator",4,18.6083363151241
5.49490823431141,8,8.81989221836872,5,25.9563782084284,1,1,"elevator",7,20.461469974117
6.07675529105789,8,8.81989221836872,5,25.9563782084284,1,1,"elevator",7,19.8796229173705
0.516398381482273,9,5.73145818429813,5,11.9541129803927,7,1,"elevator",2,11.4377145989104
8.97296030036393,9,16.9271091632161,4,38.6015068001815,1,1,"elevator",8,29.6285464998176
16.6812860150585,9,36.2231885563159,1,42.5705936915935,5,1,"elevator",4,25.889307676535
0.951421375696858,10,1,5,25.9563782084284,1,1,"elevator",9,25.0049568327315
1.5299207599296,10,14.8572488618078,4,34.3433048596624,3,1,"elevator",7,32.8133840997328
8.80843234244805,10,14.8572488618078,4,25.4015930017063,8,1,"elevator",2,16.5931606592582
1.79836632675471,1,2,2,12.2384885402451,6,1,"elevator",5,10.4401222134904
1.93794936259257,1,2,2,4.04139676117602,4,1,"elevator",3,2.10344739858345
3.05877376940537,1,15.1274165357178,4,29.1872996265119,6,1,"elevator",5,26.1285258571065
3.63727554500065,1,15.1274165357178,4,21.3425154278874,3,1,"elevator",2,17.7052398828867
6.79022807591547,1,15.1274165357178,4,30.3562848954264,7,1,"elevator",6,23.5660568195109
6.89696370447938,1,15.1274165357178,4,25.8907946601365,5,1,"elevator",4,18.9938309556571
7.45267967474391,1,15.1274165357178,4,37.5352371841098,9,1,"elevator",8,30.0825575093659
9.49050659645073,1,15.1274165357178,4,42.6033693581772,10,1,"elevator",9,33.1128627617265
12.197035202218,1,15.1274165357178,4,35.6161297871808,8,1,"elevator",7,23.4190945849628
12.9803108474022,1,15.1274165357178,4,23.7422341397181,4,1,"elevator",3,10.7619232923159
0.268884005650868,2,2.63089860857437,1,10.656109423529,4,1,"elevator",2,10.3872254178781
0.292083210937669,2,2.63089860857437,1,14.8478846226897,6,1,"elevator",4,14.555801411752
1.60772994777829,2,2.63089860857437,1,17.4022437031394,9,1,"elevator",7,15.7945137553611
1.850394922011,2,2.63089860857437,1,17.0512008019672,8,1,"elevator",6,15.2008058799562
4.33768879672988,2,20.166926787582,4,25.8907946601365,5,1,"elevator",3,21.5531058634066
4.38352806542933,2,20.166926787582,4,42.6033693581772,10,1,"elevator",8,38.2198412927479
4.48306131831303,2,20.166926787582,4,35.6161297871808,8,1,"elevator",6,31.1330684688678
5.60672564430551,2,20.166926787582,4,42.6033693581772,10,1,"elevator",8,36.9966437138717
7.17921514612991,2,20.166926787582,4,30.3562848954264,7,1,"elevator",5,23.1770697492965
10.413262171404,2,20.166926787582,4,30.3562848954264,7,1,"elevator",5,19.9430227240224
0.0243922207706549,3,3.81852292663391,1,20.5020975052179,10,1,"elevator",7,20.4777052844472
0.775134981215546,3,3.81852292663391,1,17.4022437031394,9,1,"elevator",6,16.6271087219239
1.18482292124684,3,3.81852292663391,1,14.8478846226897,6,1,"elevator",3,13.6630617014429
1.62757828244009,3,3.81852292663391,1,20.5020975052179,10,1,"elevator",7,18.8745192227778
5.96966242884396,3,9.95411840669863,4,12.5831054341036,1,1,"elevator",2,6.61344300525964
6.92990387693614,3,21.3425154278874,4,42.6033693581772,10,1,"elevator",7,35.6734654812411
6.98020621153161,3,21.3425154278874,4,37.5352371841098,9,1,"elevator",6,30.5550309725782
8.12456340754495,3,21.3425154278874,4,30.3562848954264,7,1,"elevator",4,22.2317214878814
8.81684471566321,3,21.3425154278874,4,29.1872996265119,6,1,"elevator",3,20.3704549108487
9.04524096271865,3,21.3425154278874,4,42.6033693581772,10,1,"elevator",7,33.5581283954585
12.3478378534766,4,21.4372038040291,5,27.8223585438651,1,1,"elevator",3,15.4745206903885
12.7916968653428,4,23.7422341397181,4,35.6161297871808,8,1,"elevator",4,22.824432921838
12.9115674383266,4,21.4372038040291,5,27.8223585438651,1,1,"elevator",3,14.9107911055385
2.2773126900817,5,3,3,19.4065701009512,10,1,"elevator",5,17.1292574108695
3.20814013636361,5,4,4,12.5831054341036,1,1,"elevator",4,9.37496529773999
4.89515771974846,5,19.6609458493638,5,27.8223585438651,1,1,"elevator",4,22.9272008241166
11.5241521342955,6,12.2384885402451,2,23.8809041981436,10,1,"elevator",4,12.3567520638481
11.6100817873187,6,34,2,41.027227573695,3,1,"elevator",3,29.4171457863763
16.0865040014384,6,29.1872996265119,4,37.5352371841098,9,1,"elevator",3,21.4487331826714
0.484965266674344,7,29.3227526391461,1,45.8500100970634,1,1,"elevator",6,45.3650448303891
13.6025000015247,7,29.3227526391461,1,43.5245779305972,2,1,"elevator",5,29.9220779290725
14.8001739453497,7,29.3227526391461,1,35.1149283083769,4,1,"elevator",3,20.3147543630272
0.963834947906435,8,6.20510431641673,5,19.6609458493638,5,1,"elevator",3,18.6971109014574
3.16773113484184,8,6.20510431641673,5,19.6609458493638,5,1,"elevator",3,16.493214714522
8.26227938728341,8,25.7122924956149,3,42.4200484470853,3,1,"elevator",5,34.1577690598019
